date,block_section_or_yard,corridor_block,line,demanded_time_from,demanded_time_to,block_demanded,permitted_time_from,permitted_time_to,block_permitted
2024-06-25,SHU YD,TRL-KPD,DN,01:55:00,02:57:00,62,02:00:00,03:02:00,62
2024-06-25,CTRE YD,TRL-KPD,DN,01:00:00,03:00:00,120,02:00:00,04:00:00,120
2024-06-25,CTRE-MDVE,TRL-KPD,DN,01:20:00,03:20:00,120,02:00:00,04:00:00,120
2024-06-25,PON-MJR,MAS-GDR,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-25,PYA-NYP,MAS-GDR,DN,02:25:00,04:15:00,110,02:25:00,04:15:00,110
2024-06-25,ODUR YD,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-25,TDK YD,AJJ-RU,DN,10:30:00,12:30:00,120,02:30:00,04:30:00,120
2024-06-25,ODR-GDR,MAS-GDR,DN,12:30:00,14:30:00,120,02:30:00,04:30:00,120
2024-06-25,ODUR-GDR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-25,TADA YD,MAS-GDR,DN,04:40:00,06:40:00,120,02:30:00,04:30:00,120
2024-06-25,TDK-PUDI,AJJ-RU,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-25,PON-KVP,MAS-GDR,DN,03:00:00,05:00:00,120,02:30:00,04:30:00,120
2024-06-25,MJR YD,MAS-GDR,DN,02:35:00,04:34:00,119,02:31:00,04:30:00,119
2024-06-25,VGA YD,AJJ-RU,DN,02:50:00,03:50:00,60,02:50:00,03:50:00,60
2024-06-25,MLPM YD,TRL-KPD,DN,10:00:00,13:30:00,210,03:00:00,06:30:00,210
2024-06-25,NYP YD,MAS-GDR,DN,12:00:00,13:30:00,90,03:00:00,04:30:00,90
2024-06-25,PYA YD,MAS-GDR,DN,12:05:00,13:35:00,90,03:00:00,04:30:00,90
2024-06-25,BBQ-WST,MAS-GDR,DN,13:00:00,14:30:00,90,03:00:00,04:30:00,90
2024-06-25,PEL YD,MAS-GDR,DN,12:10:00,13:40:00,90,03:00:00,04:30:00,90
2024-06-25,TDK-PDD,AJJ-RU,DN,12:30:00,13:45:00,75,03:15:00,04:30:00,75
2024-06-25,TNP-KOK,MAS-GDR,DN,03:30:00,04:05:00,35,03:30:00,04:05:00,35
2024-06-25,POI-TRT,AJJ-RU,UP,10:50:00,12:30:00,100,03:35:00,05:15:00,100
2024-06-25,PUT-TDK,AJJ-RU,DN,13:00:00,13:40:00,40,03:50:00,04:30:00,40
2024-06-25,AJJ-MLPM,TRL-KPD,DN,11:30:00,14:00:00,150,04:00:00,06:30:00,150
2024-06-25,CTRE-MDVE,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-25,PUT YD,AJJ-RU,UP,11:15:00,12:15:00,60,04:15:00,05:15:00,60
2024-06-25,MDVE-SHU,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-25,SHU YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-25,AJJ YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-25,KVN YD,TRL-KPD,DN,11:00:00,13:00:00,120,04:30:00,06:30:00,120
2024-06-25,SVUR YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-25,LTI-KVN,TRL-KPD,DN,12:55:00,14:55:00,120,04:30:00,06:30:00,120
2024-06-25,THL YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-25,NG-POI,AJJ-RU,UP,13:15:00,14:00:00,45,04:30:00,05:15:00,45
2024-06-25,WJR YD,TRL-KPD,DN,09:30:00,11:00:00,90,05:00:00,06:30:00,90
2024-06-25,MDVE YD,TRL-KPD,DN,11:45:00,13:10:00,85,05:05:00,06:30:00,85
2024-06-25,MCN YD,TRL-KPD,DN,12:45:00,13:50:00,65,05:25:00,06:30:00,65
2024-06-25,TUG YD,TRL-KPD,DN,11:00:00,12:00:00,60,05:30:00,06:30:00,60
2024-06-25,SVUR-KPD,TRL-KPD,DN,13:55:00,14:55:00,60,05:30:00,06:30:00,60
2024-06-25,AKM-ELR,MAS-GDR,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-06-25,JTJ-KDY,TRL-KPD,UP,21:55:00,23:50:00,115,22:30:00,00:25:00,115
2024-06-25,MDVE YD,TRL-KPD,UP,22:10:00,00:30:00,140,22:30:00,00:50:00,140
2024-06-25,NYP-PYA,MAS-GDR,UP,12:00:00,15:00:00,180,22:30:00,01:30:00,180
2024-06-25,PEI YD,MAS-GDR,UP,20:00:00,23:00:00,180,22:30:00,01:30:00,180
2024-06-25,ENR-TVT,MAS-GDR,UP,14:00:00,17:00:00,180,22:30:00,01:30:00,180
2024-06-25,TRT-AJJN,TRL-KPD,UP,16:17:00,16:37:00,20,22:30:00,22:50:00,20
2024-06-25,GPD YD,MAS-GDR,UP,22:30:00,01:30:00,180,22:30:00,01:30:00,180
2024-06-25,GDR-ODR,MAS-GDR,UP,12:45:00,14:15:00,90,22:30:00,00:00:00,90
2024-06-25,TRT-AJJ,TRL-KPD,UP,13:35:00,14:35:00,60,22:30:00,23:30:00,60
2024-06-25,CTRE-MLPM,TRL-KPD,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-06-25,SHU-MDVE,TRL-KPD,UP,15:30:00,17:30:00,120,22:30:00,00:30:00,120
2024-06-25,SPE-TADA,MAS-GDR,UP,22:55:00,00:45:00,110,22:55:00,00:45:00,110
2024-06-25,MLMR YD,MS-VM,UP,12:30:00,15:00:00,150,23:00:00,01:30:00,150
2024-06-25,MYP YD,MS-VM,UP,21:30:00,23:30:00,120,23:00:00,01:00:00,120
2024-06-25,KVP-PON,MAS-GDR,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-06-25,KOK-BBQ,MAS-GDR,UP,23:30:00,03:00:00,210,23:00:00,02:30:00,210
2024-06-25,MJR YD,MAS-GDR,UP,23:00:00,01:30:00,150,23:00:00,01:30:00,150
2024-06-25,VPY-WST,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-06-25,KVP YD,MAS-GDR,UP,00:00:00,03:00:00,180,23:30:00,02:30:00,180
2024-06-25,ODR-PYA,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-06-26,TMV-MTL,MAS-GDR,DN,14:30:00,15:30:00,60,00:00:00,01:00:00,60
2024-06-26,TRT-AJJN,TRL-KPD,UP,00:00:00,02:30:00,150,00:00:00,02:30:00,150
2024-06-26,TADA-AKM,MAS-GDR,DN,22:55:00,00:45:00,110,00:00:00,01:50:00,110
2024-06-26,SPE YD,MAS-GDR,UP,00:25:00,01:55:00,90,00:25:00,01:55:00,90
2024-06-26,TDK YD,AJJ-RU,DN,00:10:00,01:45:00,95,00:30:00,02:05:00,95
2024-06-26,BBQ-KOK,MAS-GDR,UP,00:40:00,02:40:00,120,00:30:00,02:30:00,120
2024-06-26,TRT YD,AJJ-RU,DN,00:00:00,04:00:00,240,00:30:00,04:30:00,240
2024-06-26,POI YD,AJJ-RU,DN,23:30:00,02:00:00,150,00:30:00,03:00:00,150
2024-06-26,PUT-TDK,AJJ-RU,DN,00:00:00,02:00:00,120,00:30:00,02:30:00,120
2024-06-26,RU-PUDI,AJJ-RU,DN,00:35:00,03:20:00,165,00:35:00,03:20:00,165
2024-06-26,MJR YD,MAS-GDR,DN,00:40:00,01:40:00,60,00:40:00,01:40:00,60
2024-06-26,NYP-PYA,MAS-GDR,DN,01:00:00,04:30:00,210,01:00:00,04:30:00,210
2024-06-26,TADA-SPE,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-26,ODR-GDR,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-26,VGA YD,AJJ-RU,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-26,TADA YD,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-26,PON-KVP,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-26,MDVE YD,TRL-KPD,UP,12:00:00,13:00:00,60,01:30:00,02:30:00,60
2024-06-26,DVR YD,MAS-GDR,DN,12:00:00,15:00:00,180,01:30:00,04:30:00,180
2024-06-26,KVP-PON,MAS-GDR,UP,01:30:00,02:30:00,60,01:30:00,02:30:00,60
2024-06-26,SPE-PEL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-06-26,GPD YD,MAS-GDR,DN,01:30:00,04:30:00,180,01:30:00,04:30:00,180
2024-06-26,ELR-AKM,MAS-GDR,DN,01:35:00,04:05:00,150,01:35:00,04:05:00,150
2024-06-26,SVF YD,AJJ-RU,UP,00:55:00,02:55:00,120,01:45:00,03:45:00,120
2024-06-26,VGA YD,AJJ-RU,UP,23:30:00,01:00:00,90,01:45:00,03:15:00,90
2024-06-26,PDD YD,AJJ-RU,UP,00:30:00,03:00:00,150,01:45:00,04:15:00,150
2024-06-26,PYA YD,MAS-GDR,DN,12:15:00,15:00:00,165,01:45:00,04:30:00,165
2024-06-26,POI-TRT,AJJ-RU,UP,01:00:00,04:10:00,190,01:45:00,04:55:00,190
2024-06-26,PUT YD,AJJ-RU,UP,00:30:00,03:30:00,180,01:45:00,04:45:00,180
2024-06-26,PUDI YD,AJJ-RU,UP,00:05:00,03:10:00,185,01:45:00,04:50:00,185
2024-06-26,RU-PDD,AJJ-RU,UP,00:05:00,03:18:00,193,01:45:00,04:58:00,193
2024-06-26,MLPM YD,TRL-KPD,DN,01:50:00,03:50:00,120,02:00:00,04:00:00,120
2024-06-26,KVN YD,TRL-KPD,DN,00:30:00,04:00:00,210,02:00:00,05:30:00,210
2024-06-26,CTRE-MDVE,TRL-KPD,DN,01:20:00,03:20:00,120,02:00:00,04:00:00,120
2024-06-26,PYA-ODR,MAS-GDR,DN,12:00:00,14:30:00,150,02:00:00,04:30:00,150
2024-06-26,SPE YD,MAS-GDR,UP,10:15:00,10:45:00,30,02:00:00,02:30:00,30
2024-06-26,MMK YD,MS-VM,DN,12:30:00,15:00:00,150,02:00:00,04:30:00,150
2024-06-26,NYP YD,MAS-GDR,DN,02:10:00,03:40:00,90,02:10:00,03:40:00,90
2024-06-26,TDK YD,AJJ-RU,DN,10:30:00,12:30:00,120,02:30:00,04:30:00,120
2024-06-26,PUT-TDK,AJJ-RU,DN,10:30:00,12:30:00,120,02:30:00,04:30:00,120
2024-06-26,PON-MJR,MAS-GDR,DN,02:30:00,04:30:00,120,02:30:00,04:30:00,120
2024-06-26,TDK-PUDI,AJJ-RU,DN,02:50:00,04:45:00,115,02:35:00,04:30:00,115
2024-06-26,ODUR YD,MAS-GDR,DN,13:10:00,15:00:00,110,02:40:00,04:30:00,110
2024-06-26,MJR YD,MAS-GDR,DN,02:40:00,03:40:00,60,02:40:00,03:40:00,60
2024-06-26,NG-POI,AJJ-RU,UP,11:15:00,13:45:00,150,02:45:00,05:15:00,150
2024-06-26,TDK-PDD,AJJ-RU,DN,12:30:00,13:45:00,75,03:15:00,04:30:00,75
2024-06-26,AJJ-MLPM,TRL-KPD,DN,03:25:00,04:10:00,45,03:25:00,04:10:00,45
2024-06-26,PEL YD,MAS-GDR,DN,12:45:00,13:30:00,45,03:45:00,04:30:00,45
2024-06-26,VGA-NG,AJJ-RU,UP,12:00:00,13:30:00,90,03:45:00,05:15:00,90
2024-06-26,NYP YD,MAS-GDR,DN,10:20:00,11:00:00,40,03:50:00,04:30:00,40
2024-06-26,MDVE-SHU,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-26,SHU YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-26,AJJ YD,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-26,AJJ-MLPM,TRL-KPD,DN,10:00:00,12:00:00,120,04:30:00,06:30:00,120
2024-06-26,CTRE-MDVE,TRL-KPD,DN,10:30:00,12:30:00,120,04:30:00,06:30:00,120
2024-06-26,MLPM YD,TRL-KPD,DN,09:30:00,11:00:00,90,05:00:00,06:30:00,90
2024-06-26,SVUR YD,TRL-KPD,DN,09:40:00,11:10:00,90,05:00:00,06:30:00,90
2024-06-26,WJR YD,TRL-KPD,DN,12:10:00,13:40:00,90,05:00:00,06:30:00,90
2024-06-26,KVN YD,TRL-KPD,DN,10:00:00,11:00:00,60,05:30:00,06:30:00,60
2024-06-26,CTRE YD,TRL-KPD,DN,11:00:00,12:00:00,60,05:30:00,06:30:00,60
2024-06-26,MCN YD,TRL-KPD,DN,11:30:00,12:30:00,60,05:30:00,06:30:00,60
2024-06-26,MDVE YD,TRL-KPD,DN,10:00:00,11:00:00,60,05:30:00,06:30:00,60
2024-06-26,LTI-KVN,TRL-KPD,DN,12:30:00,13:30:00,60,05:30:00,06:30:00,60
2024-06-26,THL YD,TRL-KPD,DN,14:00:00,15:00:00,60,05:30:00,06:30:00,60
2024-06-26,TUG YD,TRL-KPD,DN,14:18:00,14:48:00,30,06:00:00,06:30:00,30
2024-06-26,AKM-ELR,MAS-GDR,UP,15:55:00,16:25:00,30,22:30:00,23:00:00,30
2024-06-26,MDVE YD,TRL-KPD,UP,22:00:00,00:12:00,132,22:30:00,00:42:00,132
2024-06-26,NYP-PYA,MAS-GDR,UP,21:30:00,00:30:00,180,22:30:00,01:30:00,180
2024-06-26,PYA-NYP,MAS-GDR,UP,21:30:00,00:30:00,180,22:30:00,01:30:00,180
2024-06-26,PEI YD,MAS-GDR,UP,20:00:00,23:00:00,180,22:30:00,01:30:00,180
2024-06-26,KVP-PON,MAS-GDR,UP,22:30:00,00:30:00,120,22:30:00,00:30:00,120
2024-06-26,NYP-DVR,MAS-GDR,UP,15:25:00,16:40:00,75,22:30:00,23:45:00,75
2024-06-26,TNP-KOK,MAS-GDR,UP,13:50:00,15:00:00,70,22:30:00,23:40:00,70
2024-06-26,GPD YD,MAS-GDR,UP,22:30:00,01:30:00,180,22:30:00,01:30:00,180
2024-06-26,SVUR YD,TRL-KPD,UP,12:10:00,13:10:00,60,22:30:00,23:30:00,60
2024-06-26,ODR-GDR,MAS-GDR,UP,12:00:00,14:00:00,120,22:30:00,00:30:00,120
2024-06-26,TADA YD,MAS-GDR,UP,21:40:00,23:40:00,120,22:30:00,00:30:00,120
2024-06-26,THL YD,TRL-KPD,UP,14:30:00,16:30:00,120,22:30:00,00:30:00,120
2024-06-26,ELR YD,MAS-GDR,UP,22:40:00,00:10:00,90,22:40:00,00:10:00,90
2024-06-26,SPE-TADA,MAS-GDR,UP,22:40:00,00:15:00,95,22:40:00,00:15:00,95
2024-06-26,MMK YD,MS-VM,UP,12:30:00,15:00:00,150,23:00:00,01:30:00,150
2024-06-26,MJR YD,MAS-GDR,UP,23:00:00,01:30:00,150,23:00:00,01:30:00,150
2024-06-26,AKM-ELR,MAS-GDR,UP,23:20:00,01:20:00,120,23:20:00,01:20:00,120
2024-06-26,MLPM YD,TRL-KPD,UP,23:30:00,01:00:00,90,23:30:00,01:00:00,90
2024-06-26,BBQ YD,MAS-GDR,UP,23:30:00,02:30:00,180,23:30:00,02:30:00,180
2024-06-26,MCN YD,TRL-KPD,UP,23:35:00,01:05:00,90,23:35:00,01:05:00,90
2024-06-26,KOK-BBQ,MAS-GDR,UP,23:40:00,02:10:00,150,23:40:00,02:10:00,150
2024-06-26,VPY-WST,MAS-GDR,UP,23:45:00,01:45:00,120,23:45:00,01:45:00,120
2024-06-27,TMV-MTL,MAS-GDR,DN,16:30:00,17:30:00,60,00:00:00,01:00:00,60
2024-06-27,KVP YD,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-06-27,TRT-AJJN,TRL-KPD,UP,00:00:00,02:30:00,150,00:00:00,02:30:00,150
2024-06-27,PON-MJR,MAS-GDR,UP,09:30:00,11:40:00,130,00:20:00,02:30:00,130
2024-06-27,TDK YD,AJJ-RU,DN,00:10:00,01:25:00,75,00:30:00,01:45:00,75
2024-06-27,PON YD,MAS-GDR,DN,01:00:00,05:00:00,240,00:30:00,04:30:00,240
2024-06-27,NG YD,AJJ-RU,DN,00:00:00,04:00:00,240,00:30:00,04:30:00,240
2024-06-27,TRT YD,AJJ-RU,DN,00:00:00,04:00:00,240,00:30:00,04:30:00,240
2024-06-27,NG-POI,AJJ-RU,DN,16:00:00,17:30:00,90,00:30:00,02:00:00,90
2024-06-27,PUT-TDK,AJJ-RU,DN,00:00:00,02:00:00,120,00:30:00,02:30:00,120
2024-06-27,PON-KVP,MAS-GDR,DN,00:45:00,02:35:00,110,00:45:00,02:35:00,110
2024-06-27,ELR-AKM,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-27,SPE-PEL,MAS-GDR,DN,01:00:00,04:00:00,180,01:00:00,04:00:00,180
2024-06-27,POI YD,AJJ-RU,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-27,NYP-PYA,MAS-GDR,DN,01:45:00,04:55:00,190,01:20:00,04:30:00,190
2024-06-27,VGA YD,AJJ-RU,DN,01:25:00,03:50:00,145,01:25:00,03:50:00,145
2024-06-27,TADA YD,MAS-GDR,DN,01:25:00,03:15:00,110,01:25:00,03:15:00,110
2024-06-27,DVR YD,MAS-GDR,DN,01:30:00,03:40:00,130,01:30:00,03:40:00,130
2024-06-27,TADA-SPE,MAS-GDR,DN,01:55:00,04:55:00,180,01:30:00,04:30:00,180
2024-06-27,SVF YD,AJJ-RU,UP,00:00:00,01:30:00,90,01:45:00,03:15:00,90
2024-06-27,PDD YD,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-06-27,POI-TRT,AJJ-RU,UP,23:50:00,01:50:00,120,01:45:00,03:45:00,120
2024-06-27,PUT YD,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-27,RU-PDD,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-27,MLPM YD,TRL-KPD,DN,00:25:00,01:55:00,90,02:00:00,03:30:00,90
2024-06-27,CTRE-MDVE,TRL-KPD,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-27,PYA-ODR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-27,PUT-TDK,AJJ-RU,DN,10:30:00,12:30:00,120,02:30:00,04:30:00,120
2024-06-27,ODUR YD,MAS-GDR,DN,12:40:00,14:10:00,90,03:00:00,04:30:00,90
2024-06-27,PUDI YD,AJJ-RU,UP,11:15:00,13:15:00,120,03:15:00,05:15:00,120
2024-06-27,TDK-PUDI,AJJ-RU,DN,12:30:00,13:45:00,75,03:15:00,04:30:00,75
2024-06-27,TDK YD,AJJ-RU,DN,12:40:00,13:50:00,70,03:20:00,04:30:00,70
2024-06-27,MMK YD,MS-VM,DN,13:15:00,14:25:00,70,03:20:00,04:30:00,70
2024-06-27,TDK-PDD,AJJ-RU,DN,12:35:00,13:45:00,70,03:20:00,04:30:00,70
2024-06-27,MDVE-SHU,TRL-KPD,DN,10:00:00,13:00:00,180,03:30:00,06:30:00,180
2024-06-27,NYP YD,MAS-GDR,DN,12:30:00,13:30:00,60,03:30:00,04:30:00,60
2024-06-27,PYA YD,MAS-GDR,DN,12:50:00,13:50:00,60,03:30:00,04:30:00,60
2024-06-27,KVN YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-27,PEL YD,MAS-GDR,DN,10:10:00,10:40:00,30,04:00:00,04:30:00,30
2024-06-27,VGA-NG,AJJ-RU,UP,12:40:00,13:55:00,75,04:00:00,05:15:00,75
2024-06-27,POI-TRT,AJJ-RU,UP,06:55:00,07:55:00,60,04:15:00,05:15:00,60
2024-06-27,SHU YD,TRL-KPD,DN,11:00:00,13:00:00,120,04:30:00,06:30:00,120
2024-06-27,AJJ YD,TRL-KPD,DN,09:55:00,10:55:00,60,05:30:00,06:30:00,60
2024-06-27,MCN YD,TRL-KPD,DN,09:30:00,10:30:00,60,05:30:00,06:30:00,60
2024-06-27,SVUR YD,TRL-KPD,DN,10:30:00,11:30:00,60,05:30:00,06:30:00,60
2024-06-27,WJR YD,TRL-KPD,DN,09:30:00,10:30:00,60,05:30:00,06:30:00,60
2024-06-27,LTI-KVN,TRL-KPD,DN,12:20:00,13:20:00,60,05:30:00,06:30:00,60
2024-06-27,CTRE YD,TRL-KPD,DN,12:30:00,13:15:00,45,05:45:00,06:30:00,45
2024-06-27,CTRE-MDVE,TRL-KPD,DN,13:05:00,13:50:00,45,05:45:00,06:30:00,45
2024-06-27,MLPM YD,TRL-KPD,DN,13:15:00,13:50:00,35,05:55:00,06:30:00,35
2024-06-27,AJJ-MLPM,TRL-KPD,DN,10:00:00,10:30:00,30,06:00:00,06:30:00,30
2024-06-27,MDVE YD,TRL-KPD,DN,11:40:00,12:10:00,30,06:00:00,06:30:00,30
2024-06-27,AKM-ELR,MAS-GDR,UP,14:40:00,15:40:00,60,22:30:00,23:30:00,60
2024-06-27,MDVE YD,TRL-KPD,UP,16:00:00,18:00:00,120,22:30:00,00:30:00,120
2024-06-27,SHU YD,TRL-KPD,UP,15:30:00,17:30:00,120,22:30:00,00:30:00,120
2024-06-27,NYP-PYA,MAS-GDR,UP,15:00:00,17:00:00,120,22:30:00,00:30:00,120
2024-06-27,PYA-NYP,MAS-GDR,UP,21:30:00,00:30:00,180,22:30:00,01:30:00,180
2024-06-27,ODR YD,MAS-GDR,UP,14:00:00,16:00:00,120,22:30:00,00:30:00,120
2024-06-27,KVN-LTI,MAS-GDR,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-06-27,ELR YD,MAS-GDR,UP,14:00:00,15:00:00,60,22:30:00,23:30:00,60
2024-06-27,MSB-MS,MAS-GDR,UP,14:45:00,15:45:00,60,22:30:00,23:30:00,60
2024-06-27,LTI-KVN,TRL-KPD,UP,21:00:00,00:00:00,180,22:30:00,01:30:00,180
2024-06-27,THL YD,TRL-KPD,UP,22:00:00,00:00:00,120,22:30:00,00:30:00,120
2024-06-27,THL-MCN,TRL-KPD,UP,14:30:00,16:30:00,120,22:30:00,00:30:00,120
2024-06-27,MJR YD,MAS-GDR,UP,12:25:00,14:25:00,120,22:30:00,00:30:00,120
2024-06-27,GPD YD,MAS-GDR,UP,23:00:00,01:00:00,120,23:00:00,01:00:00,120
2024-06-27,MMK YD,MS-VM,UP,13:00:00,14:30:00,90,23:00:00,00:30:00,90
2024-06-27,AKM-ELR,MAS-GDR,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-06-27,TRT-AJJN,TRL-KPD,UP,23:30:00,01:30:00,120,23:30:00,01:30:00,120
2024-06-27,SPE-TADA,MAS-GDR,UP,23:35:00,01:05:00,90,23:35:00,01:05:00,90
2024-06-28,TMV-MTL,MAS-GDR,DN,14:48:00,15:20:00,32,00:00:00,00:32:00,32
2024-06-28,KVP-PON,MAS-GDR,UP,00:00:00,02:00:00,120,00:00:00,02:00:00,120
2024-06-28,ELR YD,MAS-GDR,UP,00:00:00,01:30:00,90,00:00:00,01:30:00,90
2024-06-28,KOK-BBQ,MAS-GDR,UP,00:10:00,02:40:00,150,00:00:00,02:30:00,150
2024-06-28,PON-MJR,MAS-GDR,UP,09:30:00,11:40:00,130,00:20:00,02:30:00,130
2024-06-28,NYP-PYA,MAS-GDR,UP,01:00:00,03:00:00,120,00:30:00,02:30:00,120
2024-06-28,BBQ YD,MAS-GDR,UP,00:30:00,01:30:00,60,00:30:00,01:30:00,60
2024-06-28,PON YD,MAS-GDR,DN,00:30:00,04:30:00,240,00:30:00,04:30:00,240
2024-06-28,VGA YD,AJJ-RU,DN,00:25:00,02:25:00,120,00:30:00,02:30:00,120
2024-06-28,NG YD,AJJ-RU,DN,00:00:00,04:00:00,240,00:30:00,04:30:00,240
2024-06-28,TRT YD,AJJ-RU,DN,00:00:00,04:00:00,240,00:30:00,04:30:00,240
2024-06-28,PUT-TDK,AJJ-RU,DN,00:00:00,02:00:00,120,00:30:00,02:30:00,120
2024-06-28,DVR YD,MAS-GDR,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-28,DVR YD,MAS-GDR,UP,09:00:00,10:30:00,90,01:00:00,02:30:00,90
2024-06-28,POI YD,AJJ-RU,DN,01:00:00,03:00:00,120,01:00:00,03:00:00,120
2024-06-28,PON-KVP,MAS-GDR,DN,01:10:00,02:40:00,90,01:10:00,02:40:00,90
2024-06-28,NYP-PYA,MAS-GDR,DN,01:50:00,04:50:00,180,01:30:00,04:30:00,180
2024-06-28,SPE-PEL,MAS-GDR,DN,02:00:00,05:00:00,180,01:30:00,04:30:00,180
2024-06-28,ELR-AKM,MAS-GDR,DN,01:40:00,03:30:00,110,01:40:00,03:30:00,110
2024-06-28,PYA-NYP,MAS-GDR,UP,09:05:00,09:55:00,50,01:40:00,02:30:00,50
2024-06-28,PDD YD,AJJ-RU,UP,23:00:00,01:00:00,120,01:45:00,03:45:00,120
2024-06-28,POI-TRT,AJJ-RU,UP,01:30:00,03:05:00,95,01:45:00,03:20:00,95
2024-06-28,PUT YD,AJJ-RU,UP,00:00:00,02:00:00,120,01:45:00,03:45:00,120
2024-06-28,RU-PDD,AJJ-RU,UP,00:00:00,03:00:00,180,01:45:00,04:45:00,180
2024-06-28,TADA-SPE,MAS-GDR,DN,03:00:00,05:40:00,160,01:50:00,04:30:00,160
2024-06-28,MDVE-SHU,TRL-KPD,DN,01:30:00,04:00:00,150,02:00:00,04:30:00,150
2024-06-28,CTRE-MDVE,TRL-KPD,DN,02:00:00,04:00:00,120,02:00:00,04:00:00,120
2024-06-28,NG-POI,AJJ-RU,UP,11:30:00,14:30:00,180,02:15:00,05:15:00,180
2024-06-28,MKK YD,MS-VM,UP,10:50:00,11:30:00,40,02:20:00,03:00:00,40
2024-06-28,PYA-ODR,MAS-GDR,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-28,VGA YD,AJJ-RU,DN,12:00:00,14:00:00,120,02:30:00,04:30:00,120
2024-06-28,TDK YD,AJJ-RU,DN,03:10:00,04:20:00,70,03:10:00,04:20:00,70
2024-06-28,PUDI YD,AJJ-RU,UP,11:15:00,13:15:00,120,03:15:00,05:15:00,120
2024-06-28,DVR YD,MAS-GDR,DN,12:00:00,13:00:00,60,03:30:00,04:30:00,60
2024-06-28,PYA YD,MAS-GDR,DN,12:10:00,13:10:00,60,03:30:00,04:30:00,60
2024-06-28,TDK-PUDI,AJJ-RU,DN,13:23:00,14:23:00,60,03:30:00,04:30:00,60
2024-06-28,MMK YD,MS-VM,DN,12:45:00,13:30:00,45,03:45:00,04:30:00,45
2024-06-28,KVN YD,TRL-KPD,DN,10:00:00,12:30:00,150,04:00:00,06:30:00,150
2024-06-28,VGA-NG,AJJ-RU,UP,11:30:00,12:30:00,60,04:15:00,05:15:00,60
2024-06-28,SHU YD,TRL-KPD,DN,10:25:00,12:25:00,120,04:30:00,06:30:00,120
2024-06-28,POI-TRT,AJJ-RU,UP,12:30:00,13:15:00,45,04:30:00,05:15:00,45
2024-06-28,MDVE-SHU,TRL-KPD,DN,12:00:00,13:40:00,100,04:50:00,06:30:00,100
2024-06-28,MCN YD,TRL-KPD,DN,09:30:00,10:30:00,60,05:30:00,06:30:00,60
2024-06-28,SVUR YD,TRL-KPD,DN,10:30:00,11:30:00,60,05:30:00,06:30:00,60
